,index,Unnamed: 0,Reporter Identifier,stat,p,fold_change,beta1,beta2,Rejection on 0.05,qval,id1,id2
948,330476,330476,cg12283460,6.315393373993901,5.856607578816653e-09,0.6072606801353595,0.18220196666666666,0.11064409020000007,True,0.002527837994461879,0,6
952,332602,332602,ch.15.67797584R,9.622727818861305,2.8679887453475084e-16,0.5128780165007923,0.16438887333333332,0.08431143929,True,1.4417567140156962e-10,0,6
955,333036,333036,cg21801378,-5.757183522469237,7.848196405596004e-08,2.329206175545392,0.049439520000000015,0.11515483529999995,True,0.0333185294440137,0,6
959,334232,334232,cg21322248,7.243221243396171,6.350886204486545e-11,0.6401521300943832,0.091005005,0.05825704779999999,True,2.747152529503083e-05,0,6
962,334819,334819,cg03399905,-6.1226716446506595,1.452415678902936e-08,1.6196240827897603,0.09589438583333333,0.1553128566999999,True,0.006255615299583406,0,6
965,335901,335901,cg12096762,7.028162874847398,1.848760771618114e-10,0.6061323125998835,0.19949271666666665,0.1209189817,True,7.995479855704701e-05,0,6
971,339450,339450,cg27436995,-5.852308941473086,5.082922475663145e-08,3.2743953863228885,0.13621326,0.4460160701000001,True,0.021711141558771963,0,6
975,341513,341513,cg10470208,6.884852249030455,3.7449098834901314e-10,0.6561571828644631,0.12254007499999997,0.08040555040000001,True,0.00016193327073288355,0,6
983,343310,343310,cg01673284,5.813061484486755,6.083171968845812e-08,0.6420481380491084,0.11977303,0.0769000509,True,0.025926401268435484,0,6
1001,349188,349188,cg26954174,6.353550325215972,4.885737468621979e-09,0.6124827709276377,0.22349771666666665,0.13688850080000006,True,0.002109319596411696,0,6
1004,349207,349207,cg01955153,7.108463087416243,1.2420995462949718e-10,0.6507397954263272,0.21723388333333332,0.14136273279999995,True,5.3722600815597765e-05,0,6
1006,349582,349582,cg07336350,-5.813942694982532,6.058723925064179e-08,1.808669308466616,0.1650032416666667,0.2984362989999999,True,0.025823620166626204,0,6
1017,351267,351267,cg06279276,-5.67049699357384,1.1624658617515759e-07,2.0064993064764947,0.1466478775,0.29424886449999993,True,0.0489437088934469,0,6
1024,352953,352953,cg05915866,8.080937096059841,9.052378231715294e-13,0.6283834701068255,0.438867325,0.27577697259999995,True,3.9173632260247615e-07,0,6
1026,353848,353848,cg22947000,6.798370110240498,5.719255468704916e-10,0.6643765599682864,0.4570305250000001,0.303640368,True,0.0002472688694391545,0,6
1032,357471,357471,cg06007201,9.530642144561098,4.662583171047731e-16,0.6135530486969212,0.13068266333333334,0.08018074650000002,True,1.9223245217858675e-10,0,6
1033,357472,357472,cg27004870,9.003891649405807,7.45265425989959e-15,0.6321897770756402,0.16942966666666667,0.10711170320000002,True,3.2196704191633785e-09,0,6
1034,357473,357473,cg02610723,8.247518056099162,3.8345299906405353e-13,0.5455160369673289,0.17568071166666666,0.09583664559999998,True,1.659470756365522e-07,0,6
1042,362052,362052,cg20805367,6.411914791657174,3.699506955439533e-09,0.4206489672790114,0.07177765583333334,0.030193196799999975,True,0.0015977231644294099,0,6
1044,362189,362189,cg07716032,8.319863730219293,2.637525284493489e-13,0.6269461869494739,0.15514847083333336,0.09726974220000002,True,1.1415731704378373e-07,0,6
1051,365949,365949,cg26695387,7.1062430786125805,1.2558579080212613e-10,0.5836202806636451,0.10479519,0.06116059820000001,True,5.431738175376566e-05,0,6
1052,366018,366018,cg03259243,-8.479795592492255,1.1506398882398463e-13,1.6114127333121435,0.2920711666666667,0.4706471970000001,True,4.977877232636985e-08,0,6
1054,366265,366265,cg06419432,9.38671885530125,9.957901737771241e-16,0.5298383188098169,0.2871568833333334,0.1521467203000001,True,4.3251402459532073e-10,0,6
1056,366652,366652,cg23798387,9.103297608337883,4.423047683787777e-15,0.4580084031713178,0.16620114166666666,0.07612151949999997,True,1.9222090585913065e-09,0,6
1059,367134,367134,cg14692377,-9.415062259652409,8.576361993704961e-16,1.8925297213426717,0.12545067499999998,0.2374191310000001,True,3.844577989298159e-10,0,6
1060,367159,367159,cg21989425,6.610118248855937,1.427645124477144e-09,0.5924663381843835,0.271272875,0.1607200469,True,0.0006169919861709339,0,6
1061,367900,367900,cg01055579,6.326960776916888,5.5437577683235564e-09,0.6241207839120013,0.07524760416666668,0.04696359369999998,True,0.002393005713659635,0,6
1062,368028,368028,cg14719333,7.239838411397071,6.459056632958375e-11,0.630109742896666,0.05986059416666666,0.037718743599999986,True,2.7939287760680998e-05,0,6
1070,370160,370160,cg22156456,10.391785752598382,4.9157662188269345e-18,0.6357202937004924,0.265260025,0.16863118099999996,True,0.0,0,6
1078,371684,371684,cg12892303,-6.522420984814678,2.178769757002681e-09,2.334364587738888,0.07274986833333334,0.16982471640000005,True,0.000941366887590056,0,6
1079,371685,371685,cg17269633,-6.664679229668914,1.096264266120572e-09,1.988310650241996,0.12359144833333333,0.245738193,True,0.00047384879910472577,0,6
1095,375108,375108,cg26161329,-7.674127746256318,7.246515600517506e-12,1.93224886643494,0.1077424925,0.20818530899999999,True,3.1353033949077513e-06,0,6
1097,375207,375207,cg16969368,-5.98811651100593,2.7180288313652967e-08,1.6610215366015797,0.17899489166666668,0.29731436999999994,True,0.011672170164303552,0,6
1098,375787,375787,cg05091997,6.104800807455164,1.5790458830571135e-08,0.5555389996554911,0.15471065083333335,0.08594780019999998,True,0.006798986221506098,0,6
1099,376171,376171,cg02867102,8.9429753021596,1.0256728347477749e-14,0.6100397316873479,0.16483879166666668,0.10055821224,True,4.42094805208626e-09,0,6
1102,377717,377717,cg07365960,-5.828767533193353,5.661603466728537e-08,2.0370513479369303,0.08249854333333335,0.16805376889999998,True,0.024152003817076273,0,6
1103,377718,377718,cg00439658,-7.583494912301211,1.1474156081490344e-11,1.5153541454662012,0.17271469166666673,0.26172392400000016,True,4.9642005024441715e-06,0,6
1104,377878,377878,cg04890576,6.661968547944888,1.1107660554826264e-09,0.6441659677546652,0.43881696666666653,0.28267095600000003,True,0.00048011218618693174,0,6
1110,379930,379930,cg27470213,7.161614620537544,9.538211888622326e-11,0.5771666941732211,0.17286789,0.09977358859999999,True,4.12562195528654e-05,0,6
1111,380013,380013,cg03643998,6.570778782426591,1.7262192121239565e-09,0.6412469155874237,0.14300535,0.09170173959999997,True,0.0007459523761360609,0,6
1114,380329,380329,cg03431918,10.92523775271636,2.92833720545876e-19,0.582612443363943,0.20689300833333327,0.12053844109999995,True,0.0,0,6
1126,387084,387084,cg21469505,9.769396230661275,1.32179784809168e-16,0.6538925065319035,0.4194413,0.2742695230000001,True,4.805944531227624e-11,0,6
1128,388068,388068,cg19283806,12.749031930817535,2.0798484954444246e-23,0.37800362206172905,0.4073370666666667,0.1539748866,True,0.0,0,6
1129,388532,388532,cg16762684,13.139468774540187,2.7741801816623257e-24,0.3473893223765342,0.0972285175,0.03377614881,True,0.0,0,6
1145,397999,397999,cg14556683,-9.001788786508639,7.53530686803558e-15,1.56303725687142,0.2530721083333333,0.3955611340000002,True,3.267717652022384e-09,0,6
1146,398085,398085,cg20222376,9.686147338754255,2.0518670837630428e-16,0.5690625154953853,0.22002518333333326,0.1252080843,True,9.611778040152785e-11,0,6
1147,398086,398086,cg25533247,10.139198478243399,1.870548313873563e-17,0.5996350330778241,0.25921445000000004,0.15543406529999998,True,0.0,0,6
1155,398788,398788,cg16363586,6.442369230862888,3.1984286690758124e-09,0.6504287607384021,0.1861523833333333,0.12107886399999995,True,0.001381517627113582,0,6
1158,399319,399319,cg17861230,-6.806193275768408,5.504769534228801e-10,1.6769183445532965,0.19441660833333327,0.32602077699999993,True,0.00023799792770484718,0,6
1160,400603,400603,ch.19.931611R,6.361215689757258,4.710779837957686e-09,0.6384679762083391,0.04463020333333333,0.028494955600000007,True,0.0020338855167916225,0,6
1170,404907,404907,cg24906410,8.00956826996228,1.3063720325749844e-12,0.6197595429536299,0.22125836666666668,0.1371269842,True,5.652958581237044e-07,0,6
1172,405625,405625,cg11344352,8.409153296090139,1.6604594519747094e-13,0.3548841701836494,0.050398515833333324,0.017885635470000008,True,7.187865780355907e-08,0,6
1175,406312,406312,cg25607249,5.7756512238714315,7.215399273848403e-08,0.6052671139308821,0.15391846666666667,0.0931617861,True,0.03067497625645721,0,6
1176,406314,406314,cg12165685,7.47202969818808,2.0149583061300944e-11,0.6456192849471818,0.11236836583333333,0.072547184,True,8.717160510096633e-06,0,6
1177,406316,406316,cg01406381,5.731379112170197,8.824467046340576e-08,0.5863245105226824,0.1186376475,0.06956016060000003,True,0.03738229770170243,0,6
1180,406503,406503,cg13378934,-6.957759337913617,2.6167426106611917e-10,1.6518865838719137,0.0995383125,0.16442600300000002,True,0.00011315802307898526,0,6
1183,406974,406974,cg19878479,7.189153509276997,8.316362188066627e-11,0.5498077654705068,0.35282214999999995,0.1939843579,True,3.5971845774862565e-05,0,6
1186,407976,407976,cg05213896,-6.582213658385043,1.633588060161909e-09,1.6060630922167003,0.21157971666666667,0.339810374,True,0.000705945913485162,0,6
1188,411521,411521,cg21911021,-6.39628803856946,3.985920834105257e-09,1.5998923173090074,0.17064333333333334,0.2730109580000001,True,0.00172126776976822,0,6
1194,414087,414087,ch.20.378824F,6.76610789874298,6.694581290783987e-10,0.4657868555849705,0.1845613766666667,0.08596626330000003,True,0.0002894190970742505,0,6
1210,419109,419109,ch.20.1295406F,9.275523585056977,1.788409022631225e-15,0.4212921041456781,0.06357114500000001,0.026782021440000005,True,7.688996106480772e-10,0,6
1214,421470,421470,cg10320659,-6.9825808269497855,2.3154051713528502e-10,1.6711125427104074,0.1668504333333333,0.2788258518999999,True,0.00010013072376835463,0,6
1217,422581,422581,cg05156137,9.23177992727398,2.2512559439283985e-15,0.5831088143079188,0.39462901666666667,0.23011165799999994,True,9.61120072417998e-10,0,6
1234,428810,428810,cg08415592,9.776943116164087,1.2701269544694478e-16,0.61943688669829,0.31481497499999994,0.19500800799999995,True,4.805944531227624e-11,0,6
1238,431356,431356,cg01514353,6.921079215488528,3.1344254957787964e-10,0.6576643453515116,0.3416190833333333,0.22467069080000013,True,0.00013554090078715664,0,6
1242,432756,432756,cg13092901,8.062210600852222,9.967678994028422e-13,0.5773156483358386,0.197613825,0.11408555349999995,True,4.3131912241811676e-07,0,6
81,326707,326707,cg04875128,-6.992345213632077,7.068097562683113e-11,1.6885620037092142,0.16173147782608693,0.2730936282608697,True,3.0597768049922536e-05,1,3
106,398372,398372,ch.19.16251119F,6.430956032758247,1.4156076865380513e-09,0.6415055167468352,0.04639794652173913,0.029764538659420286,True,0.0006126104186113812,1,3
20,18110,18110,cg16015712,-6.080215129778299,6.5582696449018235e-09,1.7268250068610909,0.060120071739130435,0.1038168432934132,True,0.0028330343322413576,1,4
40,25119,25119,cg04400972,-6.2361550764213165,2.8913887000325958e-09,1.5398171680566275,0.10094705739130436,0.15544001203592814,True,0.0012501338759096647,1,4
62,36379,36379,cg10501210,12.356255336749475,4.6387938210601504e-26,0.6240083458221615,0.8060923826086956,0.503008374251497,True,0.0,1,4
72,48852,48852,cg11176990,-5.826864245021815,2.4129449378570296e-08,2.1499302268401603,0.018597069447826086,0.03998240173652695,True,0.010380980737641043,1,4
88,57011,57011,ch.2.105901354F,5.83729935354995,2.2884844655758197e-08,0.6599239448837322,0.06901399521739131,0.045543987976047896,True,0.00984837594877963,1,4
106,73810,73810,cg21117668,-5.8728542289976025,1.909789221696678e-08,1.7203080921720386,0.06395365173913042,0.11001998461077844,True,0.008225762923858904,1,4
113,77904,77904,cg18113602,6.421862402777027,1.0724761615292426e-09,0.6319616125258003,0.07241216347826086,0.0457617075982036,True,0.00046393881704664963,1,4
145,92253,92253,cg09401099,-6.052301517462274,7.583440281465778e-09,1.5944784672928918,0.08441910913043478,0.134604451736527,True,0.0032750925222956306,1,4
158,104472,104472,cg25150953,6.066484388235358,7.044328338103029e-09,0.6530135679719041,0.21541796521739132,0.14067085407185626,True,0.003042653638488879,1,4
166,112036,112036,cg02650266,-6.524621292002222,6.149117443908071e-10,1.577333216534059,0.08674895999999999,0.1368320161077844,True,0.0002660449284395128,1,4
172,114416,114416,cg00655552,5.7308212662034865,3.9172541325030575e-08,0.5924982315276264,0.10085734086956524,0.059757796101796386,True,0.016796756238704247,1,4
207,140767,140767,cg24724428,-9.916629671486737,6.547672034060245e-19,1.696522271291148,0.15036063739130434,0.2550901700598804,True,0.0,1,4
229,153491,153491,cg02286081,8.641030394158829,2.3905599678427608e-15,0.6467636856552028,0.2156432739130435,0.13947023862275446,True,1.057346876720544e-09,1,4
290,191244,191244,cg18887458,7.160107758109522,1.7644926319357523e-11,0.6502916734319103,0.3421841826086956,0.22251952473053904,True,7.636871399929746e-06,1,4
296,193075,193075,cg00094518,-5.726751495498233,3.998054628639741e-08,1.5550697717511095,0.11205054304347828,0.1742464123952096,True,0.017140155165893622,1,4
300,193083,193083,cg07955995,-7.104689782775817,2.422468343557937e-11,2.439974691025232,0.02969050247826087,0.07244407461077845,True,1.048445807272369e-05,1,4
306,197712,197712,cg00292135,-7.708602203930331,7.155134216748546e-13,1.694403566757205,0.09187733652173914,0.1556772867065868,True,3.097280507624589e-07,1,4
307,197713,197713,cg07927379,-5.619771388725847,6.814803816750327e-08,2.180810030078208,0.0239385126,0.05220534838323354,True,0.029034045364813132,1,4
378,256235,256235,cg23091758,-5.639426372916897,6.181817816911595e-08,1.6957337097590302,0.07062790739130435,0.11976612341317375,True,0.02637410553859365,1,4
380,256859,256859,cg04940570,-5.886666623044331,1.7798487842030438e-08,1.5974862590540784,0.08934111695652176,0.14272120670658686,True,0.007668346487815336,1,4
414,274452,274452,cg01282174,8.555656694055005,4.076663804080982e-15,0.6625666363787438,0.2870462739130435,0.1901872841916168,True,1.7782528782817053e-09,1,4
444,289705,289705,cg09278098,8.351662192475775,1.4463478584283796e-14,0.6571324664729582,0.19624435869565213,0.12895853946107785,True,6.247814487991832e-09,1,4
461,299997,299997,cg22900415,-5.827753147874604,2.4020899185711548e-08,1.7110182754337375,0.05569070782608695,0.09528781886227544,True,0.010334569939193683,1,4
472,307823,307823,cg05404236,-6.775049026312541,1.5514954542572832e-10,1.5347897979114935,0.2366173017391304,0.3631578207185629,True,6.713980410666398e-05,1,4
477,313004,313004,cg12920180,-6.150558707092163,4.539751829408855e-09,1.8175537157034083,0.05064442521739131,0.09204896323353297,True,0.0019620283495080937,1,4
499,326707,326707,cg04875128,-9.081396025827283,1.4740259232534155e-16,1.878258447731936,0.16173147782608693,0.303773514491018,True,4.806255393674519e-11,1,4
514,333036,333036,cg21801378,-5.7037815259590054,4.4855682988720045e-08,1.5460244747019964,0.05938131652173913,0.09180496868263473,True,0.01920928525286225,1,4
533,351267,351267,cg06279276,-5.838552814358736,2.2739635957496287e-08,1.5569409928645357,0.16661274739130436,0.2594062163473055,True,0.009786215403018161,1,4
609,388068,388068,cg19283806,10.82956265396808,1.5055666741198464e-21,0.6113976805358001,0.34822414782608696,0.2129034362874252,True,0.0,1,4
610,388532,388532,cg16762684,8.5545574155679,4.104719227959117e-15,0.593881706643265,0.07077532869565217,0.04203217299401196,True,1.7782528782817053e-09,1,4
623,398372,398372,ch.19.16251119F,6.343187600803568,1.6360374786795307e-09,0.6224109922752951,0.04639794652173913,0.028878591934131732,True,0.0007076106110486258,1,4
629,401044,401044,cg01580888,-5.9131539452578625,1.5544270711687442e-08,1.5452103857444828,0.0939241217391304,0.14513252838323346,True,0.006700626962579337,1,4
44,12265,12265,cg08169949,-5.702965907901933,5.4059435350887194e-08,1.9631697150358216,0.05308545347826089,0.1042157545774648,True,0.023052406085963595,1,5
58,15228,15228,cg15728256,-6.482747842958277,1.0244912233843207e-09,1.5616894947395752,0.15099902260869566,0.2358135873239436,True,0.0004426133813592026,1,5
69,18110,18110,cg16015712,-6.472501878894949,1.0813056510871251e-09,1.9467429869853996,0.060120071739130435,0.11703832803521128,True,0.00046714463034458475,1,5
108,25119,25119,cg04400972,-7.552127818750439,2.893347954173635e-12,1.7558628199738222,0.10094705739130436,0.17724918485915495,True,1.2517559760949482e-06,1,5
126,29766,29766,cg22730004,9.71824501198319,6.778087191720957e-18,0.6310410768323286,0.31775007826086954,0.20051335154929575,True,0.0,1,5
153,36379,36379,cg10501210,15.782378141192849,1.1879324077215242e-34,0.5441773826694072,0.8060923826086956,0.4386572429577463,True,0.0,1,5
186,48852,48852,cg11176990,-6.875190098789813,1.2527576776561878e-10,3.0065634989967096,0.018597069447826086,0.055913270190140814,True,5.416327467622217e-05,1,5
187,48853,48853,cg22158769,-6.8278414654677775,1.6198274771420714e-10,3.40320613064789,0.015649239478260867,0.05325758773239437,True,7.002982242532152e-05,1,5
